#Query ID	#Subject	#Subject accession	#Subject Taxonomy ID	#Identity percentage	#Coverage	#evalue	#bitscore	#Source	#Taxonomy 
ASV1386	Cottus poecilopus mitochondrion, complete genome	EU332750	182643	97.647	100	1.91e-74	291	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Cottus / Cottus poecilopus
ASV1387	Hexagrammos decagrammus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151439	LC091901	274741	99.408	99	1.90e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos decagrammus
ASV1387	Hexagrammos decagrammus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:119939	LC091900	274741	99.408	99	1.90e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos decagrammus
ASV1387	Hexagrammos decagrammus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:118547	LC091899	274741	99.408	99	1.90e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos decagrammus
ASV1387	Hexagrammos decagrammus 12S ribosomal RNA gene, partial sequence; mitochondrial	KM057963	274741	99.408	99	1.90e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos decagrammus
ASV1387	Hexagrammos agrammus mitochondrion, complete genome	MT363637	192376	97.605	98	2.47e-73	287	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV1387	Hexagrammos agrammus CBM:ZF:19773 mitochondrial gene for 12S rRNA, partial sequence	LC492353	192376	97.605	98	2.47e-73	287	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV1387	Hexagrammos agrammus CBM:ZF:19760 mitochondrial gene for 12S rRNA, partial sequence	LC492352	192376	97.605	98	2.47e-73	287	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV1387	Hexagrammos agrammus CBM:ZF:19697 mitochondrial gene for 12S rRNA, partial sequence	LC492351	192376	97.605	98	2.47e-73	287	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV1387	Hexagrammos agrammus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:17713	LC277980	192376	97.605	98	2.47e-73	287	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV1387	Hexagrammos agrammus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:15301	AB969905	192376	97.605	98	2.47e-73	287	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV1388	Ammodytes personatus isolate AP3 mitochondrion, complete genome	MK163332	215382	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes personatus
ASV1388	Ammodytes personatus isolate AP2 mitochondrion, complete genome	MK163331	215382	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes personatus
ASV1388	Ammodytes personatus isolate AP1 mitochondrion, complete genome	MK163330	215382	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes personatus
ASV1388	Ammodytes personatus mitochondrial DNA, complete genome	AP006023	215382	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes personatus
ASV1388	Ammodytes japonicus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:13547	AB969933	1483214	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes japonicus
ASV1388	Ammodytes personatus mitochondrion, complete genome	KF672362	215382	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes personatus
ASV1388	Ammodytes personatus mitochondrion, complete genome	JQ085861	215382	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes personatus
ASV1388	Ammodytes marinus mitochondrion, complete genome	MN122922	146480	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes marinus
ASV1388	Ammodytes tobianus mitochondrion, complete genome	MN122889	84621	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes tobianus
ASV1388	Ammodytes marinus isolate FR01 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MW818431	146480	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Uranoscopiformes / Ammodytidae / Ammodytes / Ammodytes marinus
ASV1389	Gasterosteus aculeatus isolate DM180 mitochondrion, partial genome	MN122917	69293	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Gasterosteidae / Gasterosteus / Gasterosteus aculeatus
ASV1389	Gasterosteus aculeatus mitochondrion, complete genome	NC_041244	69293	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Gasterosteidae / Gasterosteus / Gasterosteus aculeatus
ASV1389	Gasterosteus aculeatus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151197	LC091881	69293	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Gasterosteidae / Gasterosteus / Gasterosteus aculeatus
ASV1389	Gasterosteus aculeatus isolate F19-429 mitochondrion, complete genome	MW856891	69293	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Gasterosteidae / Gasterosteus / Gasterosteus aculeatus
ASV1389	Gasterosteus aculeatus isolate F19-428 mitochondrion, complete genome	MW856890	69293	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Gasterosteidae / Gasterosteus / Gasterosteus aculeatus
ASV1389	Gasterosteus aculeatus microcephalus BLM0002 mitochondrial gene for 12S rRNA, partial sequence	LC533126	481460	97.633	100	1.90e-74	291	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Gasterosteidae / Gasterosteus / Gasterosteus aculeatus microcephalus
ASV1389	Gasterosteus aculeatus microcephalus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: FRLM:52767	LC277885	481460	97.633	100	1.90e-74	291	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Gasterosteidae / Gasterosteus / Gasterosteus aculeatus microcephalus
ASV1389	Gasterosteus aculeatus aculeatus mitochondrial gene for 12S rRNA, partial sequence	LC026580	481459	97.633	100	1.90e-74	291	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Gasterosteidae / Gasterosteus / Gasterosteus aculeatus aculeatus
ASV1389	Gasterosteus aculeatus personal:Katsutoshi Watanabe:G52-1 mitochodrial gene for 12S rRNA, partial sequence	LC601883	69293	97.633	100	1.90e-74	291	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Gasterosteidae / Gasterosteus / Gasterosteus aculeatus
ASV1389	Gasterosteus aculeatus mitochondrial DNA, complete genome, except for D-loop	AP002944	69293	97.633	100	1.90e-74	291	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Gasterosteidae / Gasterosteus / Gasterosteus aculeatus
ASV1391	Xiphister atropurpureus voucher 262 mitochondrion, complete genome	KY657279	283024	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Xiphister / Xiphister atropurpureus
ASV1391	Xiphister mucosus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151678	LC092004	283031	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Xiphister / Xiphister mucosus
ASV1391	Xiphister mucosus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151668	LC092003	283031	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Xiphister / Xiphister mucosus
ASV1391	Xiphister atropurpureus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151673	LC092005	283024	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Xiphister / Xiphister atropurpureus
ASV1391	Eumesogrammus praecisus voucher r19D 1172 12S ribosomal RNA gene, partial sequence; mitochondrial	MT103910	980387	98.225	100	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Eumesogrammus / Eumesogrammus praecisus
ASV1391	Eumesogrammus praecisus ZMUB:21831 mitochondrial DNA, nearly complete genome	LC495485	980387	98.225	100	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Eumesogrammus / Eumesogrammus praecisus
ASV1391	Ulvaria subbifurcata isolate RF74 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	MH377831	1225721	98.225	100	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Ulvaria / Ulvaria subbifurcata
ASV1391	Stichaeus punctatus CBM:DNA No. 2018-382 mitochondrial gene for 12S rRNA, partial sequence	LC458266	980344	98.225	100	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Stichaeus / Stichaeus punctatus
ASV1391	Eumesogrammus praecisus ZMUB:21831 mitochondrial DNA, complete genome	AP018419	980387	98.225	100	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Eumesogrammus / Eumesogrammus praecisus
ASV1391	Alectrias alectrolophus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:212408	LC069689	641275	98.225	100	4.08e-76	296	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Alectrias / Alectrias alectrolophus
ASV1392	Sebastes baramenuke FAKU:81605 mitochondrial gene for 12S rRNA, partial sequence	LC552555	214491	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes baramenuke
ASV1392	Sebastes alutus NSMT:P:90612 mitochondrial gene for 12S rRNA, partial sequence	LC519384	72055	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes alutus
ASV1392	Sebastes joyneri CBM:ZF:20130 mitochondrial gene for 12S rRNA, partial sequence	LC519381	160817	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes joyneri
ASV1392	Sebastes cheni CBM:ZF:18290 mitochondrial gene for 12S rRNA, partial sequence	LC519380	1738870	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes cheni
ASV1392	Sebastes cheni CBM:ZF:18289 mitochondrial gene for 12S rRNA, partial sequence	LC519379	1738870	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes cheni
ASV1392	Sebastes alutus FAKU:201587 mitochondrial gene for 12S rRNA, partial sequence	LC506683	72055	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes alutus
ASV1392	Sebastes cheni CBM:ZF:19677 mitochondrial gene for 12S rRNA, partial sequence	LC492348	1738870	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes cheni
ASV1392	Sebastes pachycephalus CBM:ZF:19757 mitochondrial gene for 12S rRNA, partial sequence	LC492344	201706	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes pachycephalus
ASV1392	Sebastes alutus voucher University of Washington UW157691.2 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MK803056	72055	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes alutus
ASV1392	Sebastes alutus voucher University of Washington UW157686.2 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MK803050	72055	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes alutus
ASV1393	Jordania zonope 12S ribosomal RNA gene, partial sequence; mitochondrial	KM057967	274764	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Jordaniidae / Jordania / Jordania zonope
ASV1393	Radulinus asprellus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:155305	LC091931	274768	96.450	100	4.11e-71	279	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Radulinus / Radulinus asprellus
ASV1394	Isopsetta isolepis mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:154472	LC145941	195617	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Isopsetta / Isopsetta isolepis
ASV1394	Psettichthys melanostictus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151421	LC145938	195639	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Psettichthys / Psettichthys melanostictus
ASV1394	Parophrys vetulus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:152927	LC145937	172659	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Parophrys / Parophrys vetulus
ASV1394	Parophrys vetulus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151394	LC145936	172659	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Parophrys / Parophrys vetulus
ASV1394	Psettichthys melanostictus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:118069	LC145925	195639	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Psettichthys / Psettichthys melanostictus
ASV1394	Psettichthys melanostictus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151688	LC145924	195639	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Psettichthys / Psettichthys melanostictus
ASV1394	Parophrys vetulus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:113572	LC145950	172659	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Parophrys / Parophrys vetulus
ASV1394	Psettichthys melanostictus 12S ribosomal RNA gene, partial sequence; mitochondrial gene for mitochondrial product	AF488485	195639	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Psettichthys / Psettichthys melanostictus
ASV1394	Isopsetta isolepis 12S ribosomal RNA gene, partial sequence; mitochondrial gene for mitochondrial product	AF488481	195617	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Isopsetta / Isopsetta isolepis
ASV1394	Platichthys stellatus CBM:ZF:12417-13 mitochondrial gene for 12S rRNA, partial sequence	LC552481	195632	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Platichthys / Platichthys stellatus
ASV1395	Hemilepidotus hemilepidotus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:152972	LC091927	433390	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Hemilepidotus / Hemilepidotus hemilepidotus
ASV1395	Hemilepidotus hemilepidotus isolate FICT-s07 small subunit ribosomal RNA gene, partial sequence; mitochondrial	OK172575	433390	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Hemilepidotus / Hemilepidotus hemilepidotus
ASV1395	Hemilepidotus jordani mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:203323	LC036946	274759	97.633	100	1.90e-74	291	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Hemilepidotus / Hemilepidotus jordani
ASV1395	Hemilepidotus papilio mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:200488	LC036934	470226	97.633	100	1.90e-74	291	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Hemilepidotus / Hemilepidotus papilio
ASV1395	Hemilepidotus jordani 12S ribosomal RNA gene, partial sequence; mitochondrial	KM057959	274759	97.633	100	1.90e-74	291	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Hemilepidotus / Hemilepidotus jordani
ASV1395	Hemilepidotus gilberti mitochondrion, complete genome	KX156764	238838	97.041	100	8.83e-73	285	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Hemilepidotus / Hemilepidotus gilberti
ASV1395	Hemilepidotus spinosus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:110466	LC091915	271501	97.041	100	8.83e-73	285	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Hemilepidotus / Hemilepidotus spinosus
ASV1395	Hemilepidotus spinosus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:048010	LC091914	271501	97.041	100	8.83e-73	285	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Hemilepidotus / Hemilepidotus spinosus
ASV1395	Hemilepidotus zapus 12S ribosomal RNA gene, partial sequence; mitochondrial	KM057960	274760	97.041	100	8.83e-73	285	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Hemilepidotus / Hemilepidotus zapus
ASV1395	Hemilepidotus gilberti mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:205636	LC036932	238838	96.450	100	4.11e-71	279	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Hemilepidotus / Hemilepidotus gilberti
ASV1396	Xiphister atropurpureus voucher 262 mitochondrion, complete genome	KY657279	283024	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Xiphister / Xiphister atropurpureus
ASV1396	Xiphister mucosus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151678	LC092004	283031	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Xiphister / Xiphister mucosus
ASV1396	Xiphister mucosus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151668	LC092003	283031	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Xiphister / Xiphister mucosus
