"","species"
"11757","Curtitoma fiora"
"11758","Curtitoma lawrenciana"
"11759","Curtitoma novajasemljensis"
"11760","Trinchesia alpha"
"11761","Diaphoreolis viridis"
"11762","Cyamus ovalis"
"11763","Cyanea versicolor"
"11764","Cyclocardia ovata"
"11765","Crassicardia rjabininae"
"11766","Cyclohelia lamellata"
"11767","Similipecten greenlandicus"
"11768","Cyclosalpa floridana"
"11769","Cylichna consobrinoides"
"11770","Cylichnoides scalptus"
"11771","Hyalonema apertum"
"11772","Nolella dilatata"
"11773","Cylindroporella tubulosa"
"11774","Dendrodoa pulchella"
"11775","Eugyra glutinans"
"11776","Limopsis nipponica"
"11777","Cyrtodaria kurriana"
"11778","Cystisella bicornis"
"11779","Cystisella saccata"
"11780","Dacrydium nipponicum"
"11781","Obesotoma woodiana"
"11782","Delphinapterus leucas"
"11783","Dendrobeania exilis"
"11784","Dendrobeania fessa"
"11785","Dendrobeania flustroides"
"11786","Dendrobeania fruticosa"
"11787","Dendrobeania multiseriata"
"11788","Dendrobeania orientalis"
"11789","Dendrobeania pseudolevinseni"
"11790","Dendrobeania pseudomurrayana"
"11791","Dendrodoa lineata"
"11792","Dendronotus elegans"
"11793","Dendronotus nanus"
"11794","Dentalium hyalinum"
"11795","Siphonodentalium lobatum"
"11796","Graptacme semistriolata"
"11797","Dentalium translucidum"
"11798","Antalis vulgaris"
"11799","Haliclona porosa"
"11800","Desmacidon levii"
"11801","Dexiospira rugatus"
"11802","Diaperoecia intermedia"
"11803","Entalophoroecia deflexa"
"11804","Diaphana glacialis"
"11805","Diaphana globosa"
"11806","Diastylis aspera"
"11807","Diastylis nucella"
"11808","Diastylis sulcata"
"11809","Dichelopandalus leptocerus"
"11810","Trididemnum tenerum"
"11811","Diodora murina"
"11812","Paradiopatra quadricuspis"
"11813","Diphyes truncata"
"11814","Saphobranchia longisetosa"
"11815","Diplodonta aleutica"
"11816","Diplosolen harmelini"
"11817","Disporella canaliculata"
"11818","Trochochaeta carica"
"11819","Disporella alaskensis"
"11820","Distaplia alaskensis"
"11821","Dorvillea atlantica"
"11822","Doryporella spathulifera"
"11823","Dulichiopsis abyssi"
"11824","Dulichia tuberculata"
"11825","Dulichia falcata"
"11826","Dulichiopsis remis"
"11827","Dyopedos unispinus"
"11828","Dysidea kenkriegeri"
"11829","Dysponetus pygmaeus"
"11830","Leucandra ananas"
"11831","Echinoclathria vasa"
"11832","Echinocucumis hispida"
"11833","Tromikosoma hispidum"
"11834","Eupyrgus scaber"
"11835","Tromikosoma tenue"
"11836","Echinostylinos hirsutus"
"11837","Echinus duebenii"
"11838","Echinus neglectus"
"11839","Einhornia venturaensis"
"11840","Ekmania glaucum"
"11841","Ektonodiastylis robusta"
"11842","Limopsis vaginata"
"11843","Emplectonema purpuratum"
"11844","Emplectonema violaceum"
"11845","Emplectonema viride"
"11846","Enipo chuckchi"
"11847","Enipo gracilis"
"11848","Enipo torelli"
"11849","Entalophora capitata"
"11850","Entocolax ludwigii"
"11851","Eogammarus psammophilus"
"11852","Eohaustorius eous"
"11853","Eosymtes minutus"
"11854","Epiactis arctica"
"11855","Epiactis lewisi"
"11856","Epimeria loricata"
"11857","Epitonium linctum"
"11858","Erginus moskalevi"
"11859","Erginus sybariticus"
"11860","Ericthonius tolli"
"11861","Erimacrus isenbeckii"
"11862","Erinaceusyllis erinaceus"
"11863","Errinopora dichotoma"
"11864","Errinopora disticha"
"11865","Errinopora fisheri"
"11866","Errinopora nanneca"
"11867","Errinopora undulata"
"11868","Errinopora zarhyncha"
"11869","Kellia santarosae"
"11870","Erylus aleuticus"
"11871","Lepralioides nordlandica"
"11872","Ragionula rosacea"
"11873","Securiflustra securifrons"
"11874","Diporula verrucosa"
"11875","Smittoidea propinqua"
"11876","Escharella dijmphnae"
"11877","Escharella immersa"
"11878","Escharella labiata"
"11879","Smittina mucronata"
"11880","Escharella levinseni"
"11881","Smittina minuscula"
"11882","Escharella rugosa"
"11883","Escharella rylandi"
"11884","Hippoporina cancellata"
"11885","Hincksipora spinulifera"
"11886","Schizoporella torquata"
"11887","Posterula sarsii"
"11888","Mycale contarenii"
"11889","Mycale babici"
"11890","Mycale helios"
"11891","Amphilectus fucorum"
"11892","Abyssocladia flagrum"
"11893","Eteone flava"
"11894","Eteone fucata"
"11895","Eteone maculata"
"11896","Mysta picta"
"11897","Euborlasia variegata"
"11898","Eubranchus occidentalis"
"11899","Euchelipluma elongata"
"11900","Eucopia major"
"11901","Eucranta villosa"
"11902","Eudorella groenlandica"
"11903","Eudorellopsis deformis"
"11904","Eudorellopsis derzhavini"
"11905","Eugerda kamtschatica"
"11906","Eugerdella minutula"
"11907","Eugerdella ordinaria"
"11908","Pareugyrioides dalli"
"11909","Eukrohnia bathypelagica"
"11910","Eulalia artica"
"11911","Eulalia aurea"
"11912","Eumida minuta"
"11913","Eumida arctica"
"11914","Eulalia ornata"
"11915","Eulima alaskensis"
"11916","Eulima californica"
"11917","Eulima treadwelli"
"11918","Eunoe clarki"
"11919","Euphrosine multibranchiata"
"11920","Euphrosinella paucibranchiata"
"11921","Euplectella oweni"
"11922","Eurete irregulare"
"11923","Reussinella arctica"
"11924","Munnopsurus giganteus"
"11925","Eurycyde arctica"
"11926","Eurycyde depressa"
"11927","Eurycyde muricata"
"11928","Pareurystheus dentatus"
"11929","Gammaropsis melanops"
"11930","Eusirus cuspidatus"
"11931","Eusirus leptocarpus"
"11932","Spio mesnili"
"11933","Euspira monterona"
"11934","Eusyllis collaris"
"11935","Eusyllis phosphorea"
"11936","Evasterias echinosoma"
"11937","Evasterias retifera"
"11938","Exacanthomysis arctopacifica"
"11939","Exogone dispar"
"11940","Exosphaeroma paydenae"
"11941","Callogorgia compressa"
"11942","Farrea aleutiana"
"11943","Farrea aspondyla"
"11944","Farrea kurilensis"
"11945","Farrea watasei"
"11946","Fasciola angulata"
"11947","Fasciola candida"
"11948","Fasciola rubra"
"11949","Fasciola viridis"
"11950","Fenestrulina blaggae"
"11951","Fenestrulina delicia"
"11952","Fenestrulina porosa"
"11953","Fenestrulina tongassorum"
"11954","Filellum adhaerens"
"11955","Filitanais moskalevi"
"11956","Flabelligera bophortica"
"11957","Annenkova mastigophora"
"11958","Flustra nordenskjoldi"
"11959","Serratiflustra serrulata"
"11960","Flustrellidra gigantea"
"11961","Flustrellidra hispida"
"11962","Foxiphalus aleuti"
"11963","Foxiphalus slatteryi"
"11964","Neofungella dalli"
"11965","Neptunea communis"
"11966","Euthria cornea"
"11967","Pyrulofusus deformis"
"11968","Neptunea multistriata"
"11969","Propebela harpularia"
"11970","Parvofusus lamellosus"
"11971","Hirtomurex squamosus"
"11972","Volutopsius norwegicus"
"11973","Retifusus latericeus"
"11974","Gammaracanthus aestuariorum"
"11975","Gammaracanthus loricatus"
"11976","Gammaropsis nitida"
"11977","Liljeborgia fissicornis"
"11978","Gammarus oceanicus"
"11979","Gari kazusensis"
"11980","Gastropteron japonicum"
"11981","Gattyana amondseni"
"11982","Gattyana brunnea"
"11983","Gattyana deludens"
"11984","Gaudichaudius cimex"
"11985","Haliclona vladimirkoltuni"
"11986","Haliclona primitiva"
"11987","Geodia robusta"
"11988","Ancorina robusta"
"11989","Geodia starki"
"11990","Gersemia lambi"
"11991","Gitana abyssicola"
"11992","Gitana rostrata"
"11993","Gitanopsis arctica"
"11994","Unciola leucopis"
"11995","Setigloma japonica"
"11996","Glycinde multidens"
"11997","Glycinde wireni"
"11998","Glycymeris keenae"
"11999","Saduria sibirica"
"12000","Gnathia tridens"
"12001","Nephasoma abyssorum"
"12002","Golfingia birsteini"
"12003","Nephasoma capilleforme"
"12004","Nephasoma lilljeborgii"
"12005","Nephasoma minutum"
"12006","Nephasoma wodjanizkii"
"12007","Gonatus kamtschaticus"
"12008","Gonatus middendorffi"
"12009","Gonatus ursabrunae"
"12010","Styela macrenteron"
"12011","Gordius gesserensis"
"12012","Gordius oculatus"
"12013","Callogorgia verticillata"
"12014","Astrodendrum sagaminum"
"12015","Grandifoxus acanthinus"
"12016","Grandifoxus aciculata"
"12017","Grandifoxus constantinus"
"12018","Grandifoxus lindbergi"
"12019","Grandifoxus nasuta"
"12020","Grandifoxus pseudonasutus"
"12021","Grandifoxus vulpinus"
"12022","Graneledone challengeri"
"12023","Guernea nordenskioldi"
"12024","Guitarra fimbriata"
"12025","Gymnogonium zhengzhongii"
"12026","Habevolutopsius attenuatus"
"12027","Habevolutopsius hirasei"
"12028","Anemonactis clavus"
"12029","Halcampoides abyssorum"
"12030","Halecium beanii"
"12031","Halecium scutum"
"12032","Halecium muricatum"
"12033","Halecium ornatum"
"12034","Halecium pusillum"
"12035","Halecium conicum"
"12036","Halecium reversum"
"12037","Hydrodendron arboreum"
"12038","Halecium harrimani"
"12039","Halecium speciosum"
"12040","Hymeniacidon assimilis"
"12041","Halichondria colossea"
"12042","Halichondria punctata"
"12043","Halichondria lambei"
"12044","Halichondria tenuiramosa"
"12045","Haliclona tenuiderma"
"12046","Haliclona bucina"
"12047","Haliclona digitata"
"12048","Haliclona leopoldi"
"12049","Haliclona elegans"
"12050","Haliclona flabelliformis"
"12051","Xestospongia hispida"
"12052","Haliclona pulcherrima"
"12053","Haliclona rufescens"
"12054","Halicreas glabrum"
"12055","Paracalliopiella bungei"
"12056","Halirages fulvocinctus"
"12057","Halirages qvadridentatus"
"12058","Halitholus cirratus"
"12059","Halitholus pauper"
"12060","Halosydna nebulosa"
"12061","Hamacantha cassanoi"
"12062","Hamatoscalpellum vegae"
"12063","Hamingia arctica"
"12064","Hanleya hanleyi"
"12065","Haploops carinata"
"12066","Haploops laevis"
"12067","Haploops robusta"
"12068","Haploops setosa"
"12069","Haploops sibirica"
"12070","Hardametopa carinata"
"12071","Hardametopa nasuta"
"12072","Harmeria scutulata"
"12073","Harmothoe beringiana"
"12074","Eunoe hartmanae"
"12075","Harmothoe vesiculosa"
"12076","Harmothoe villosa"
"12077","Harpiniopsis gurjanovae"
"12078","Harpiniopsis kobjakovae"
"12079","Harpinia pectinata"
"12080","Harpinia mucronata"
"12081","Harpinia serrata"
"12082","Harpiniopsis excavata"
"12083","Harpiniopsis sanpedroensis"
"12084","Harrimania maculosa"
"12085","Hartmeyeria triangularis"
"12086","Haywardipora rylandi"
"12087","Hebefustis vitjazi"
"12088","Hedgpethia brevitarsis"
"12089","Dentellocaracolus damnatus"
"12090","Velutina coriacea"
"12091","Proserpinula infortunata"
"12092","Helix plicatilis"
"12093","Hemicyclopora polita"
"12094","Hemistyela pacifica"
"12095","Terebratula psitacea"
"12096","Janiralata tricornis"
"12097","Henricia echinata"
"12098","Henricia elachys"
"12099","Henricia gemma"
"12100","Henricia insignis"
"12101","Henricia iodinea"
"12102","Henricia lineata"
"12103","Henricia nipponica"
"12104","Henricia rhytisma"
"12105","Henricia uluudax"
"12106","Heptacarpus maxillipes"
"12107","Heptacyclus scorpii"
"12108","Placida aoteana"
"12109","Hermilepidonotus robustus"
"12110","Hermundura americana"
"12111","Hermundura gracilis"
"12112","Nematomenia platypoda"
"12113","Lebbeus brandti"
"12114","Heteronymphon horikoshii"
"12115","Heterophoxus pennatus"
"12116","Heteropolypus japonicus"
"12117","Heteropora pelliculata"
"12118","Protiaropsis anonyma"
"12119","Pteraster obscurus"
"12120","Hincksina gothica"
"12121","Hincksina longiavicularia"
"12122","Hippasteria heathi"
"12123",NA
"12124","Bougainvillia simplex"
"12125","Hippoporina harmsworthi"
"12126","Hippodiplosia murdochi"
"12127","Hippoporina pertusa"
"12128","Hippoporina reticulatopunctata"
"12129","Sicyonia lancifer"
"12130","Paratryphosites abyssi"
"12131","Hippomedon granulosus"
"12132","Hippomedon robustus"
"12133","Wecomedon wirketis"
"12134","Hippopodius hippopus"
"12135","Hippoporella fastigatoavicularis"
"12136","Hippoporidra truculenta"
"12137","Hippoporina apertura"
"12138","Hippoporina murdochi"
"12139","Hippoporina vulgaris"
"12140","Hippothoa mawatarii"
"12141","Stigmatoteuthis hoylei"
"12142","Histodermella kagigunensis"
"12143","Holascus undulatus"
"12144","Thelenota ananas"
"12145","Psolus phantapus"
"12146","Hormathia josefi"
"12147","Hyalopomatus claparedii"
"12148","Hymedesmia dermata"
"12149","Hymedesmia irregularis"
"12150","Hymedesmia longurius"
"12151","Dragmacidon coccineum"
"12152","Phakettia virgultosa"
"12153","Hyperia spinigera"
"12154","Ianiropsis pugettensis"
"12155","Janiralata erostrata"
"12156","Pleuronea fenestrata"
"12157","Idmonea fenestrata"
"12158","Synidotea hirtipes"
"12159","Synidotea muricata"
"12160","Saduria sabini"
"12161","Incisocalliope newportensis"
"12162","Inflatella globosa"
"12163","Tole alascensis"
"12164","Janiralata sarsi"
"12165","Iotroata magna"
"12166","Iphinoe coronata"
"12167","Neoiphinoe echinata"
"12168","Iphinoe kroyeri"
"12169","Iphinoe solida"
"12170","Ischnochiton alascensis"
"12171","Tripoplax allyni"
"12172","Ischyrocerus latipes"
"12173","Ischyrocerus chamissoi"
"12174","Ischyrocerus commensalis"
"12175","Ischyrocerus megacheir"
"12176","Ischyrocerus megalops"
"12177","Ischyrocerus minutus"
"12178","Ischyrocerus serratus"
"12179","Isodictya foliata"
"12180","Jaerella armata"
"12181","Janiralata holmesi"
"12182","Jassa oclairi"
"12183","Javania borealis"
"12184","Nanichiton deplanatus"
"12185","Juvenichiton saccharinus"
"12186","Tellimya ferruginosa"
"12187","Kellia japonica"
"12188","Lasaea miliaris"
"12189","Kinetoskias beringi"
"12190","Kirkpatrickia borealis"
"12191","Krohnia hamata"
"12192","Kroyera carinata"
"12193","Lacuna crassior"
"12194","Zygophylax convallaria"
"12195","Onchidiopsis glacialis"
"12196","Marsenina glabra"
"12197","Lampeia adamsi"
"12198","Alamprops affinis"
"12199","Alamprops augustinensis"
"12200","Lamprops beringi"
"12201","Lamprops sarsi"
"12202","Laothoes macrocheir"
"12203","Laphania boecki"
"12204","Laqueus erythraeus"
"12205","Laqueus jeffreysi"
"12206","Latrunculia oparinae"
"12207","Latrunculia velera"
"12208","Leaena ebranchiata"
"12209","Lebbeus acudactylus"
"12210","Lebbeus unalaskensis"
"12211","Ledella sandersi"
"12212","Ledella verdiensis"
"12213","Ledellina formabile"
"12214","Yoldiella tamara"
"12215","Myriapora orientalis"
"12216","Bushiella abnormis"
"12217","Parahalosydna krassini"
"12218","Lepidepecreum eoum"
"12219","Lepidochitona aleutica"
"12220","Leptochiton assimilis"
"12221","Leptochiton giganteus"
"12222","Leptochiton halistreptus"
"12223","Leptochiton japonicus"
"12224","Tripoplax beringiana"
"12225","Tripoplax ima"
"12226","Smittina bella"
"12227","Porella belli"
"12228","Rhynchozoon bispinosum"
"12229","Lepralia regularis"
"12230","Umbonula ovicellata"
"12231","Stomacrustula sinuosa"
"12232","Stomacrustula cruenta"
"12233","Leptamphopus paripes"
"12234","Leptasterias aleutica"
"12235","Leptasterias camtschatica"
"12236","Leptasterias hylodes"
"12237","Leptasterias leptodoma"
"12238","Leptasterias stolacantha"
"12239","Leptasterias tatei"
"12240","Leucosphaera oyamai"
"12241","Leptochiton alascensis"
"12242","Leptochiton internexus"
"12243","Leptognathia breviremis"
"12244","Tumidochelia dentifera"
"12245","Tanaella forcifera"
"12246","Parakanthophoreus longiremis"
"12247","Leptognathia zenkevitchi"
"12248","Leptognathia zezinae"
"12249","Leptogyra alaskana"
"12250","Kellia fabagella"
"12251","Euplana carolinensis"
"12252","Digynopora americana"
"12253","Notoplana atomata"
"12254","Plehnia ellipsoides"
"12255","Leucandra poculiformis"
"12256","Leucandra pyriformis"
"12257","Leucopsila stilifera"
"12258","Leucandra tuba"
"12259","Leucon fulvus"
"12260","Leucon nasicoides"
"12261","Leucon profundus"
"12262","Leuconia alaskensis"
"12263","Metopa clypeata"
"12264","Disporella crassiuscula"
"12265","Lichenopora grignonensis"
"12266","Lictorella carolina"
"12267","Zygophylax cervicornis"
"12268","Ligia dilatata"
"12269","Stymphalus dilatatus"
"12270","Limatula hyperborea"
"12271","Limatula japonica"
"12272","Limneria undata"
"12273","Micrura bella"
"12274","Lineus gesserensis"
"12275","Lineus obscurus"
"12276","Lineus oculatus"
"12277","Lineus ruber"
"12278","Lineus viridis"
"12279","Liocyma fluctuosa"
"12280","Pseudoliomesus nassula"
"12281","Pseudoliomesus nux"
"12282","Pseudoliomesus ooides"
"12283","Liosoma sitchaense"
"12284","Liostomia eburnea"
"12285","Lissodendoryx behringi"
"12286","Lissodendoryx olgae"
"12287","Lissodendoryx oxeota"
"12288","Lissodendoryx papillosa"
"12289","Paralithodes brevipes"
"12290","Litoscalpellum levinsoni"
"12291","Litoscalpellum ursum"
"12292","Littorina aleutica"
"12293","Littorina atkana"
"12294","Austrolittorina cincta"
"12295","Lizzia blondina"
"12296","Loimia montagui"
"12297","Doryteuthis pealeii"
"12298","Curtitoma nodulosa"
"12299","Propebela mitrata"
"12300","Oenopota pavlova"
"12301","Propebela rassina"
"12302","Lottia painei"
"12303","Loxothylacus panopaei"
"12304","Thyasira gouldii"
"12305","Scoletoma fragilis"
"12306","Scoletoma laurentiana"
"12307","Lumbrineris minuta"
"12308","Lumbrineris minuscula"
"12309","Pontodrilus litoralis"
"12310","Augeneria albidentata"
"12311","Lumbrineris cingulata"
"12312","Euspira tenuistriata"
"12313","Lussivolutopsius filosus"
"12314","Lutraria maxima"
"12315","Policordia jeffreysi"
"12316","Policordia pilula"
"12317","Tiron spiniferus"
"12318","Lysilla loveni"
"12319","Macoma crassula"
"12320","Rexithaerus dexioptera"
"12321","Macoma middendorffi"
"12322","Macoma torelli"
"12323","Thracia septentrionalis"
"12324","Mactra quadrangularis"
"12325","Madrepora verrucaria"
"12326","Maera nelsonae"
"12327","Majoxiphalus maximus"
"12328","Mangilia althorpi"
"12329","Mangelia pulchrior"
"12330","Marenzelleria wireni"
"12331","Margarites argentatus"
"12332","Margarites sordidus"
"12333","Margarites groenlandicus"
"12334","Margarites albolineatus"
"12335","Margarites avachensis"
"12336","Margarites costalis"
"12337","Cantharidoscops frigidus"
"12338","Margarites giganteus"
"12339","Margarites healyi"
"12340","Margarites hickmanae"
"12341","Margarites vorticiferus"
"12342","Marginoproctus djakonovi"
"12343","Medusa aequorea"
"12344","Megaciella lobata"
"12345","Megaciella pituitosa"
"12346","Megaciella spirinae"
"12347","Megaciella triangulata"
"12348","Megamoera kodiakensis"
"12349","Megamoera mikulitschae"
"12350","Megamoera rafiae"
"12351","Megamoera unimaki"
"12352","Melaenis loveni"
"12353","Melanella grippi"
"12354","Melanella montereyensis"
"12355","Melanella tacomaensis"
"12356","Melanochlamys ezoensis"
"12357","Melibe maugeana"
"12358","Melicertum campanula"
"12359","Melinna denticulata"
