identification,sample_id,bin,phylum,class,order,family,genus,species,state_province,region,sector,exact_site,lat,lon
Haminoea vesicula,BHAK0900,NA,Mollusca,Gastropoda,Cephalaspidea,Haminoeidae,Haminoea,Haminoea vesicula,British Columbia,Central Coast,Calvert Island,Pruth Lagoon,51.657,-128.131
Haminoea,BHAK3160,BOLD:ABW8418,Mollusca,Gastropoda,Cephalaspidea,Haminoeidae,Haminoea,NA,British Columbia,Central Coast,Calvert Island,Pruth Bay,51.646,-128.12
Haminoea,BHAK0391,BOLD:ABW8418,Mollusca,Gastropoda,Cephalaspidea,Haminoeidae,Haminoea,NA,British Columbia,Central Coast,Calvert Island,Pruth Bay,51.644,-128.12
Haminoea,BHAK-11771,BOLD:ADZ5577,Mollusca,Gastropoda,Cephalaspidea,Haminoeidae,Haminoea,NA,British Columbia,Central Coast,Choked Pass,Transect E3,51.6749,-128.124
Haminoea,BHAK-11758,BOLD:ADZ5577,Mollusca,Gastropoda,Cephalaspidea,Haminoeidae,Haminoea,NA,British Columbia,Central Coast,Choked Pass,Transect E3,51.6749,-128.124
Acteocina culcitella,BHAK1525,NA,Mollusca,Gastropoda,Cephalaspidea,Tornatinidae,Acteocina,Acteocina culcitella,British Columbia,Central Coast,Calvert Island,Pruth Bay,51.6546,-128.129
Cephalaspidea,QHAK-00033,BOLD:ABW8418,Mollusca,Gastropoda,Cephalaspidea,NA,NA,NA,British Columbia,Discovery Islands,Quadra Island,Hyacinthe Bay,50.117,-125.223
Rictaxis punctocaelatus,BHAK2979,BOLD:AAX8682,Mollusca,Gastropoda,Gastropoda_order_incertae_sedis,Acteonidae,Rictaxis,Rictaxis punctocaelatus,British Columbia,Central Coast,Calvert Island,Choked Pass,51.679,-128.116
Rictaxis punctocaelatus,BHAK2978,BOLD:AAX8682,Mollusca,Gastropoda,Gastropoda_order_incertae_sedis,Acteonidae,Rictaxis,Rictaxis punctocaelatus,British Columbia,Central Coast,Calvert Island,Choked Pass,51.679,-128.116
Cranopsis cucullata,BHAK3033,BOLD:ACQ0172,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Cranopsis,Cranopsis cucullata,British Columbia,Central Coast,Kwakshua Channel,Kwakshua Petroglyph Cliff,51.656,-128.03
Cranopsis cucullata,BHAK2670,BOLD:ACQ0172,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Cranopsis,Cranopsis cucullata,British Columbia,Central Coast,Hakai Pass,Port Reef,51.697,-128.105
Diodora aspera,BHAK-1423,BOLD:ACM3857,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Diodora,Diodora aspera,British Columbia,Central Coast,Meay Channel,NA,51.6654,-128.095
Diodora aspera,BHAK2305,BOLD:ACM3857,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Diodora,Diodora aspera,British Columbia,Central Coast,Calvert Island,West Beach,51.65,-128.155
Fissurellidea bimaculata,BHAK3238,BOLD:ABW8682,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Fissurellidea,Fissurellidea bimaculata,British Columbia,Central Coast,Rattenbury Island,Rattenbury Pinnacle,51.691,-128.08
Puncturella galeata,BHAK-06758,BOLD:ABW8683,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Puncturella,Puncturella galeata,British Columbia,Central Coast,Calvert Island,Meiofauna Station 7 (Keith Anchorage),51.642,-128.092
Puncturella galeata,BHAK-06759,BOLD:ABW8683,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Puncturella,Puncturella galeata,British Columbia,Central Coast,Calvert Island,Meiofauna Station 7 (Keith Anchorage),51.642,-128.092
Puncturella galeata,BHAK-06732,BOLD:ABW8683,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Puncturella,Puncturella galeata,British Columbia,Central Coast,Calvert Island,Meiofauna Station 7 (Keith Anchorage),51.642,-128.092
Fissurellidae,BHAK-3034,BOLD:ADZ4999,Mollusca,Gastropoda,Lepetellida,Fissurellidae,NA,NA,British Columbia,Central Coast,Hecate Island,Kwakshua Petroglyph Cliff,51.6558,-128.03
Caecum crebricinctum,BHAK-06477,BOLD:AEE2992,Mollusca,Gastropoda,Littorinimorpha,Caecidae,Caecum,Caecum crebricinctum,British Columbia,Central Coast,Calvert Island,Meiofauna Station 20,51.652,-127.967
Caecum crebricinctum,BHAK-06478,BOLD:AEE2993,Mollusca,Gastropoda,Littorinimorpha,Caecidae,Caecum,Caecum crebricinctum,British Columbia,Central Coast,Calvert Island,Meiofauna Station 21,51.652,-127.967
Caecum crebricinctum,BHAK-06471,BOLD:AEE2994,Mollusca,Gastropoda,Littorinimorpha,Caecidae,Caecum,Caecum crebricinctum,British Columbia,Central Coast,Calvert Island,Meiofauna Station 18,51.652,-127.967
Crepidula adunca,BHAK369,NA,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,Crepidula adunca,British Columbia,Central Coast,Calvert Island,West Beach,51.6519,-128.143
Crepidula adunca,BHAK2076,NA,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,Crepidula adunca,British Columbia,Central Coast,Spider Island,NA,51.842,-128.264
Crepidula perforans,BHAK-06524,BOLD:AAJ6192,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,Crepidula perforans,British Columbia,Central Coast,Calvert Island,Choked Pass,51.673,-128.118
Crepidula perforans,BHAK2018,BOLD:AAJ6192,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,Crepidula perforans,British Columbia,Central Coast,Triquet Island,NA,51.806,-128.258
Crepidula,QHAK-00121,BOLD:AAF2329,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,NA,British Columbia,Discovery Islands,Quadra Island,Hyacinthe Bay,50.117,-125.223
Crepidula,QHAK-00120,BOLD:AAF2329,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,NA,British Columbia,Discovery Islands,Quadra Island,Hyacinthe Bay,50.117,-125.223
Crepidula,BHAK2967,BOLD:AAF2329,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,NA,British Columbia,Central Coast,Calvert Island,Mouth of Kwakshua,51.655,-127.96
Crepidula,BHAK-11718,BOLD:AAJ6192,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,NA,British Columbia,Central Coast,Calvert Island,North Beach,51.6675,-128.14
Crepidula,BHAK107,BOLD:AAJ6192,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,NA,British Columbia,Central Coast,Calvert Island,North Beach,51.6647,-128.135
Crepipatella dorsata,BHAK2013,BOLD:AAF2329,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepipatella,Crepipatella dorsata,British Columbia,Central Coast,Triquet Island,NA,51.806,-128.258
Crepipatella dorsata,BHAK2011,BOLD:AAF2329,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepipatella,Crepipatella dorsata,British Columbia,Central Coast,Triquet Island,NA,51.806,-128.258
Crepipatella lingulata,BHAK-10988,BOLD:AAF2329,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepipatella,Crepipatella lingulata,British Columbia,Discovery Islands,Quadra Island,Hyacinthe Bay,50.117,-125.223
Trichotropis cancellata,BHAK1614,BOLD:ABA6567,Mollusca,Gastropoda,Littorinimorpha,Capulidae,Trichotropis,Trichotropis cancellata,British Columbia,Central Coast,Hakai Pass,Meay Channel,51.7436,-128.071
Amamibalcis comoxensis,BHAK3020,BOLD:ACM2773,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Amamibalcis,Amamibalcis comoxensis,British Columbia,Central Coast,Hecate Island,Kelpie Point,51.734,-127.997
Balcis,BHAK-11907,NA,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Balcis,NA,British Columbia,Central Coast,Choked Pass,Transect E3,51.6749,-128.124
Melanella columbiana,BHAK3213,BOLD:ACM2773,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Melanella,Melanella columbiana,British Columbia,Central Coast,Rattenbury Island,Rattenbury Pinnacle,51.691,-128.08
Melanella columbiana,BHAK1012,BOLD:ACM2773,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Melanella,Melanella columbiana,British Columbia,Central Coast,Calvert Island,West Beach,51.6527,-128.142
Melanella micans,BHAK-06480,BOLD:AEE3449,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Melanella,Melanella micans,British Columbia,Central Coast,Calvert Island,Meiofauna Station 21,51.652,-127.967
Melanella,BHAK3437,BOLD:ADL0197,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,Melanella,NA,British Columbia,Central Coast,Rattenbury Island,NA,51.701,-128.074
Eulimidae,BHAK2369,BOLD:ADL0197,Mollusca,Gastropoda,Littorinimorpha,Eulimidae,NA,NA,British Columbia,Central Coast,Choked Pass,Starfish Island,51.68,-128.127
Lacuna variegata,BHAK-11585,BOLD:ADM2056,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Lacuna,Lacuna variegata,British Columbia,Central Coast,Calvert Island,West Beach,51.6574,-128.149
Lacuna variegata,BHAK-11584,BOLD:ADM2056,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Lacuna,Lacuna variegata,British Columbia,Central Coast,Calvert Island,West Beach,51.6574,-128.149
Lacuna vincta,BHAK-11790,BOLD:AAZ5774,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Lacuna,Lacuna vincta,British Columbia,Central Coast,Calvert Island,Fifth Beach,51.6398,-128.155
Lacuna vincta,BHAK2652,BOLD:AAZ5774,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Lacuna,Lacuna vincta,British Columbia,Central Coast,Choked Pass,North Pigu Island,51.676,-128.122
Lacuna,BHAK2694,BOLD:AAZ5774,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Lacuna,NA,British Columbia,Central Coast,Calvert Island,West Beach,51.649,-128.151
Lacuna,BHAK2037,BOLD:AAZ5774,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Lacuna,NA,British Columbia,Central Coast,Triquet Island,NA,51.806,-128.258
Lacuna,BHAK-11936,BOLD:ADL0564,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Lacuna,NA,British Columbia,Central Coast,Calvert Island,West Beach,51.6489,-128.151
Lacuna,BHAK-11776,BOLD:ADM2056,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Lacuna,NA,British Columbia,Central Coast,Calvert Island,Pruth Bay,51.6471,-128.12
Littorina plena,BHAK2991,BOLD:AAJ2266,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Littorina plena,British Columbia,Central Coast,Calvert Island,North Beach,51.663,-128.145
Littorina plena,BHAK2996,BOLD:AAJ2266,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Littorina plena,British Columbia,Central Coast,Calvert Island,North Beach,51.663,-128.145
Littorina plena,BHAK2990,BOLD:AAJ2266,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Littorina plena,British Columbia,Central Coast,Calvert Island,North Beach,51.663,-128.145
Littorina scutulata,BHAK2992,BOLD:ACB7305,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Littorina scutulata,British Columbia,Central Coast,Calvert Island,North Beach,51.663,-128.145
Littorina scutulata,BHAK2997,BOLD:ACB7305,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Littorina scutulata,British Columbia,Central Coast,Calvert Island,North Beach,51.663,-128.145
Littorina scutulata,BHAK2993,BOLD:ACB7305,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Littorina scutulata,British Columbia,Central Coast,Calvert Island,North Beach,51.663,-128.145
Littorina scutulata,BHAK0489,BOLD:ACB7305,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Littorina scutulata,British Columbia,Central Coast,Calvert Island,Crazy Town,51.6669,-128.134
Littorina sitkana,BHAK0779,BOLD:AAV0528,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Littorina sitkana,British Columbia,Central Coast,Calvert Island,Tippy Rock Bay (EJTA-4),51.663,-128.098
Littorina sitkana,BHAK0778,BOLD:AAV0528,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Littorina sitkana,British Columbia,Central Coast,Calvert Island,Tippy Rock Bay (EJTA-4),51.663,-128.098
Littorina sitkana,BHAK0757,BOLD:AAV0528,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,Littorina sitkana,British Columbia,Central Coast,Calvert Island,Goose Grass Bay,51.66,-128.117
Littorina,BHAK2998,BOLD:AAJ2266,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,NA,British Columbia,Central Coast,Calvert Island,North Beach,51.663,-128.145
Littorina,BHAK3001,BOLD:AAJ2266,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,NA,British Columbia,Central Coast,Calvert Island,North Beach,51.663,-128.145
Littorina,BHAK2999,BOLD:AAJ2266,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,NA,British Columbia,Central Coast,Calvert Island,North Beach,51.663,-128.145
Alvania compacta,BHAK-11922,BOLD:ACL8829,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,Alvania compacta,British Columbia,Central Coast,Meay Channel,Meay Channel ARMS,51.6645,-128.095
Alvania compacta,BHAK-07138,NA,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,Alvania compacta,British Columbia,Central Coast,Calvert Island,North Beach,51.667,-128.14
Onoba,BHAK-11702,BOLD:ACL8829,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Onoba,NA,British Columbia,Central Coast,Meay Channel,Meay Channel ARMS,51.6645,-128.095
Rissoidae,BHAK-11732,BOLD:ACL8829,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,NA,NA,British Columbia,Central Coast,Calvert Island,West Beach,51.6487,-128.151
Rissoidae,BHAK-11738,NA,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,NA,NA,British Columbia,Central Coast,Calvert Island,West Beach,51.6487,-128.151
Marsenina HAK-2,BHAK3234,BOLD:ADJ4963,Mollusca,Gastropoda,Littorinimorpha,Velutinidae,Marsenina,Marsenina HAK-2,British Columbia,Central Coast,Rattenbury Island,Rattenbury Pinnacle,51.691,-128.08
Marsenina HAK-2,BHAK3471,BOLD:ADJ4963,Mollusca,Gastropoda,Littorinimorpha,Velutinidae,Marsenina,Marsenina HAK-2,British Columbia,Central Coast,Calvert Island,North Beach,51.6648,-128.135
Marsenina HAK-2,BHAK1006,NA,Mollusca,Gastropoda,Littorinimorpha,Velutinidae,Marsenina,Marsenina HAK-2,British Columbia,Central Coast,Calvert Island,Seventh Beach,51.6408,-128.155
Marsenina stearnsii,BHAK3547,BOLD:ACM2312,Mollusca,Gastropoda,Littorinimorpha,Velutinidae,Marsenina,Marsenina stearnsii,British Columbia,Central Coast,Rattenbury Island,Rattenbury Pinnacle,51.691,-128.08
Marsenina stearnsii,BHAK3189,BOLD:ACM2312,Mollusca,Gastropoda,Littorinimorpha,Velutinidae,Marsenina,Marsenina stearnsii,British Columbia,Central Coast,Choked Pass,Starfish Island,51.68,-128.126
Marsenina stearnsii,BHAK2687,BOLD:ACM2312,Mollusca,Gastropoda,Littorinimorpha,Velutinidae,Marsenina,Marsenina stearnsii,British Columbia,Central Coast,Hakai Pass,Port Reef,51.697,-128.105
Velutina velutina,BHAK0970,BOLD:ADI9798,Mollusca,Gastropoda,Littorinimorpha,Velutinidae,Velutina,Velutina velutina,British Columbia,Central Coast,Calvert Island,Sixth Beach,51.6394,-128.155
Velutinidae,BHAK1005,BOLD:ADI9798,Mollusca,Gastropoda,Littorinimorpha,Velutinidae,NA,NA,British Columbia,Central Coast,Calvert Island,Seventh Beach,51.6408,-128.155
Lamellariinae,BHAK2052,BOLD:ADJ4963,Mollusca,Gastropoda,Littorinimorpha,Velutinidae,NA,NA,British Columbia,Central Coast,Calvert Island,North Beach,51.667,-128.14
Velutinidae,BHAK2387,BOLD:ADL0564,Mollusca,Gastropoda,Littorinimorpha,Velutinidae,NA,NA,British Columbia,Central Coast,Choked Pass,Starfish Island,51.68,-128.127
Lamellariinae,BHAK3022,NA,Mollusca,Gastropoda,Littorinimorpha,Velutinidae,NA,NA,British Columbia,Central Coast,Hecate Island,Kelpie Point,51.734,-127.997
Littorinimorpha,BHAK-11071,BOLD:AAF2329,Mollusca,Gastropoda,Littorinimorpha,NA,NA,NA,British Columbia,Discovery Islands,Quadra Island,Hyacinthe Bay,50.117,-125.223
Littorinimorpha,BHAK-10958,BOLD:AAF2329,Mollusca,Gastropoda,Littorinimorpha,NA,NA,NA,British Columbia,Discovery Islands,Quadra Island,Hyacinthe Bay,50.117,-125.223
Lirabuccinum dirum,BHAK-06496,NA,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Lirabuccinum,Lirabuccinum dirum,British Columbia,Central Coast,Rattenbury Island,Rattenbury pinnacle,51.69,-128.089
Lirabuccinum dirum,BHAK-06495,NA,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Lirabuccinum,Lirabuccinum dirum,British Columbia,Central Coast,Rattenbury Island,Rattenbury pinnacle,51.69,-128.089
Buccinidae,BHAK2667,NA,Mollusca,Gastropoda,Neogastropoda,Buccinidae,NA,NA,British Columbia,Central Coast,Choked Pass,NA,51.676,-128.119
Buccinidae,BHAK0508,NA,Mollusca,Gastropoda,Neogastropoda,Buccinidae,NA,NA,British Columbia,Central Coast,Calvert Island,West Beach,51.6519,-128.143
Alia carinata,BHAK-06638,BOLD:AAZ4577,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Alia,Alia carinata,British Columbia,Central Coast,Calvert Island,"Choked Pass, Transect I4",51.675,-128.118
Amphissa columbiana,BHAK-11612,BOLD:ABV9130,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Amphissa,Amphissa columbiana,British Columbia,Central Coast,Calvert Island,Pruth Bay,51.6471,-128.12
Amphissa columbiana,BHAK-11966,BOLD:ABV9130,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Amphissa,Amphissa columbiana,British Columbia,Central Coast,Choked Pass,Transect E1,51.6788,-128.115
Amphissa columbiana,BHAK0359,BOLD:ABV9130,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Amphissa,Amphissa columbiana,British Columbia,Central Coast,Calvert Island,West Beach,51.6519,-128.143
Amphissa versicolor,BHAK-06465,BOLD:ABW7748,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Amphissa,Amphissa versicolor,British Columbia,Central Coast,Calvert Island,Meiofauna Station 22,51.652,-127.967
Amphissa,BHAK-06464,BOLD:ABW7748,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Amphissa,NA,British Columbia,Central Coast,Calvert Island,Meiofauna Station 21,51.652,-127.967
Amphissa,BHAK-06463,BOLD:ABW7748,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Amphissa,NA,British Columbia,Central Coast,Calvert Island,Meiofauna Station 20,51.652,-127.967
Mitrella tuberosa,BHAK-11908,BOLD:ABX2571,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Mitrella,Mitrella tuberosa,British Columbia,Central Coast,Choked Pass,Transect E3,51.6749,-128.124
Columbellidae,BHAK-11746,BOLD:AAZ4577,Mollusca,Gastropoda,Neogastropoda,Columbellidae,NA,NA,British Columbia,Central Coast,Calvert Island,Second Beach,51.6493,-128.155
Columbellidae,BHAK-11854,BOLD:AAZ4578,Mollusca,Gastropoda,Neogastropoda,Columbellidae,NA,NA,British Columbia,Central Coast,Calvert Island,Second Beach,51.6493,-128.155
Columbellidae,BHAK-11745,BOLD:ABV9130,Mollusca,Gastropoda,Neogastropoda,Columbellidae,NA,NA,British Columbia,Central Coast,Calvert Island,Second Beach,51.6493,-128.155
Columbellidae,BHAK-11748,BOLD:ABX2571,Mollusca,Gastropoda,Neogastropoda,Columbellidae,NA,NA,British Columbia,Central Coast,Rattenbury Island,Rattenbury Pinnacle,51.6914,-128.08
Kurtziella,BHAK-1068,BOLD:ADF3094,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Kurtziella,NA,British Columbia,Central Coast,Calvert Island,Pruth Bay,51.655,-128.129
Kurtziella,BHAK0511,BOLD:ADF3094,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Kurtziella,NA,British Columbia,Central Coast,Calvert Island,Piles Beach,51.6455,-128.086
Granulina margaritula,BHAK-11962,BOLD:ACM2830,Mollusca,Gastropoda,Neogastropoda,Marginellidae,Granulina,Granulina margaritula,British Columbia,Central Coast,Choked Pass,Transect E3,51.6749,-128.124
Ceratostoma foliatum,BHAK-0736,BOLD:ABV5037,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ceratostoma,Ceratostoma foliatum,British Columbia,Central Coast,Calvert Island,Pruth Bay,51.6553,-128.129
Ceratostoma foliatum,BHAK0404,BOLD:ABV5037,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ceratostoma,Ceratostoma foliatum,British Columbia,Central Coast,Calvert Island,Crazy Town,51.6671,-128.134
Ceratostoma foliatum,BHAK1437,BOLD:ABV5037,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ceratostoma,Ceratostoma foliatum,British Columbia,Central Coast,Rattenbury Island,NA,51.7012,-128.074
Ceratostoma foliatum,BHAK0403,BOLD:ABV5037,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ceratostoma,Ceratostoma foliatum,British Columbia,Central Coast,Calvert Island,Crazy Town,51.6671,-128.134
Ceratostoma,BHAK-11984,BOLD:AAA4445,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ceratostoma,NA,British Columbia,Central Coast,Calvert Island,West Beach,51.6487,-128.151
Nucella canaliculata,BHAK3573,BOLD:AAZ4580,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,Nucella canaliculata,British Columbia,Central Coast,Calvert Island,North Beach,51.6668,-128.134
Nucella canaliculata,BHAK3574,BOLD:AAZ4580,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,Nucella canaliculata,British Columbia,Central Coast,Calvert Island,North Beach,51.6668,-128.134
Nucella canaliculata,BHAK0988,BOLD:AAZ4580,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,Nucella canaliculata,British Columbia,Central Coast,Calvert Island,Seventh Beach,51.638,-128.147
Nucella canaliculata,BHAK0989,BOLD:AAZ4580,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,Nucella canaliculata,British Columbia,Central Coast,Calvert Island,Seventh Beach,51.638,-128.147
Nucella lamellosa,BHAK3731,BOLD:AAA4445,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,Nucella lamellosa,British Columbia,Central Coast,Calvert Island,NA,51.648,-127.997
Nucella lamellosa,BHAK3732,BOLD:AAA4445,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,Nucella lamellosa,British Columbia,Central Coast,Calvert Island,NA,51.648,-127.997
Nucella lamellosa,BHAK0992,BOLD:AAA4445,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,Nucella lamellosa,British Columbia,Central Coast,Calvert Island,Seventh Beach,51.638,-128.147
Nucella lamellosa,BHAK0889,BOLD:AAA4445,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,Nucella lamellosa,British Columbia,Central Coast,Calvert Island,Pruth Lagoon,51.657,-128.131
Nucella lamellosa,BHAK0991,BOLD:AAA4445,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,Nucella lamellosa,British Columbia,Central Coast,Calvert Island,Seventh Beach,51.638,-128.147
Nucella lamellosa,BHAK2698,BOLD:AAA4445,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,Nucella lamellosa,British Columbia,Central Coast,Calvert Island,West Beach,51.649,-128.151
Nucella lamellosa,BHAK2697,BOLD:AAA4445,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,Nucella lamellosa,British Columbia,Central Coast,Calvert Island,West Beach,51.649,-128.151
Nucella ostrina,BHAK0891,BOLD:AAA4209,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,Nucella ostrina,British Columbia,Central Coast,Calvert Island,Pruth Lagoon,51.657,-128.131
Nucella ostrina,BHAK0986,BOLD:AAA4209,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,Nucella ostrina,British Columbia,Central Coast,Calvert Island,Seventh Beach,51.638,-128.147
Nucella ostrina,BHAK0985,BOLD:AAA4209,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,Nucella ostrina,British Columbia,Central Coast,Calvert Island,Seventh Beach,51.638,-128.147
Nucella,BHAK3035,BOLD:AAA4445,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,NA,British Columbia,Central Coast,Kwakshua Channel,Kwakshua Petroglyph Cliff,51.656,-128.03
Ocenebra,BHAK3188,BOLD:ADM1842,Mollusca,Gastropoda,Neogastropoda,Muricidae,Ocenebra,NA,British Columbia,Central Coast,Calvert Island,West Beach,51.649,-128.155
