Representative Sample ID,Phylum,Class,Order,Family,Genus,Species,string,Sample Size
BHAK-10366,Mollusca,Gastropoda,Nudibranchia,Janolidae,Antiopella,Antiopella fusca,Mollusca_Gastropoda_Nudibranchia_Janolidae_Antiopella_Antiopella fusca,1
BHAK-1826,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Acanthodoris,Acanthodoris nanaimoensis,Mollusca_Gastropoda_Nudibranchia_Onchidorididae_Acanthodoris_Acanthodoris nanaimoensis,1
BHAK2643,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Acanthodoris,Acanthodoris pilosa,Mollusca_Gastropoda_Nudibranchia_Onchidorididae_Acanthodoris_Acanthodoris pilosa,2
BHAK-10313,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Acanthodoris,,Mollusca_Gastropoda_Nudibranchia_Onchidorididae_Acanthodoris_,2
BHAK-0737,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Adalaria,Adalaria proxima,Mollusca_Gastropoda_Nudibranchia_Onchidorididae_Adalaria_Adalaria proxima,2
BHAK1319,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Adalaria,,Mollusca_Gastropoda_Nudibranchia_Onchidorididae_Adalaria_,8
BHAK-07142,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Onchidoris,Onchidoris bilamellata,Mollusca_Gastropoda_Nudibranchia_Onchidorididae_Onchidoris_Onchidoris bilamellata,5
BHAK-07148,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Onchidoris,Onchidoris muricata,Mollusca_Gastropoda_Nudibranchia_Onchidorididae_Onchidoris_Onchidoris muricata,1
BHAK0761,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Onchidoris,,Mollusca_Gastropoda_Nudibranchia_Onchidorididae_Onchidoris_,3
BHAK-11394,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Palio,,Mollusca_Gastropoda_Nudibranchia_Polyceridae_Palio_,1
BHAK-07115,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Triopha,Triopha catalinae,Mollusca_Gastropoda_Nudibranchia_Polyceridae_Triopha_Triopha catalinae,1
BHAK-1417,Mollusca,Gastropoda,Nudibranchia,Proctonotidae,Janolus,Janolus fuscus,Mollusca_Gastropoda_Nudibranchia_Proctonotidae_Janolus_Janolus fuscus,3
BHAK2357,Mollusca,Gastropoda,Nudibranchia,Tethydidae,Melibe,Melibe leonina,Mollusca_Gastropoda_Nudibranchia_Tethydidae_Melibe_Melibe leonina,2
BHAK-10142,Mollusca,Gastropoda,Nudibranchia,Trinchesiidae,Catriona,Catriona columbiana,Mollusca_Gastropoda_Nudibranchia_Trinchesiidae_Catriona_Catriona columbiana,2
BHAK1569,Mollusca,Gastropoda,Nudibranchia,Tritoniidae,Tochuina,Tochuina gigantea,Mollusca_Gastropoda_Nudibranchia_Tritoniidae_Tochuina_Tochuina gigantea,1
BHAK0558,Mollusca,Gastropoda,Nudibranchia,,,,Mollusca_Gastropoda_Nudibranchia___,13
BHAK-09412,Mollusca,Gastropoda,Patellogastropoda,,,,Mollusca_Gastropoda_Patellogastropoda___,10
BHAK-10302,Mollusca,Gastropoda,Pleurobranchomorpha,Pleurobranchidae,Berthella,,Mollusca_Gastropoda_Pleurobranchomorpha_Pleurobranchidae_Berthella_,1
BHAK-06930,Mollusca,Gastropoda,Pteropoda,Clionidae,Clione,,Mollusca_Gastropoda_Pteropoda_Clionidae_Clione_,1
BHAK-06931,Mollusca,Gastropoda,Pteropoda,Limacinidae,Limacina,,Mollusca_Gastropoda_Pteropoda_Limacinidae_Limacina_,1
BHAK3608,Mollusca,Gastropoda,Stylommatophora,Arionidae,Ariolimax,Ariolimax columbianus,Mollusca_Gastropoda_Stylommatophora_Arionidae_Ariolimax_Ariolimax columbianus,2
BHAK0316,Mollusca,Gastropoda,Systellommatophora,Onchidiidae,Onchidella,,Mollusca_Gastropoda_Systellommatophora_Onchidiidae_Onchidella_,5
BHAK2367,Mollusca,Gastropoda,Trochida,Calliostomatidae,Calliostoma,Calliostoma annulatum,Mollusca_Gastropoda_Trochida_Calliostomatidae_Calliostoma_Calliostoma annulatum,4
BHAK-07101,Mollusca,Gastropoda,Trochida,Calliostomatidae,Calliostoma,Calliostoma canaliculatum,Mollusca_Gastropoda_Trochida_Calliostomatidae_Calliostoma_Calliostoma canaliculatum,1
BHAK1613,Mollusca,Gastropoda,Trochida,Calliostomatidae,Calliostoma,Calliostoma ligatum,Mollusca_Gastropoda_Trochida_Calliostomatidae_Calliostoma_Calliostoma ligatum,3
BHAK-09384,Mollusca,Gastropoda,Trochida,Calliostomatidae,Calliostoma,,Mollusca_Gastropoda_Trochida_Calliostomatidae_Calliostoma_,1
BHAK0361,Mollusca,Gastropoda,Trochida,Colloniidae,Homalopoma,Homalopoma luridum,Mollusca_Gastropoda_Trochida_Colloniidae_Homalopoma_Homalopoma luridum,3
BHAK-11600,Mollusca,Gastropoda,Trochida,Colloniidae,Homalopoma,,Mollusca_Gastropoda_Trochida_Colloniidae_Homalopoma_,4
BHAK-2078,Mollusca,Gastropoda,Trochida,Margaritidae,Margarites,Margarites pupillus,Mollusca_Gastropoda_Trochida_Margaritidae_Margarites_Margarites pupillus,1
BHAK-06754,Mollusca,Gastropoda,Trochida,Margaritidae,Margarites,Margarites rhodia,Mollusca_Gastropoda_Trochida_Margaritidae_Margarites_Margarites rhodia,3
BHAK1590,Mollusca,Gastropoda,Trochida,Margaritidae,Margarites,,Mollusca_Gastropoda_Trochida_Margaritidae_Margarites_,14
BHAK-11808,Mollusca,Gastropoda,Trochida,Phasianellidae,Eulithidium,Eulithidium comptum,Mollusca_Gastropoda_Trochida_Phasianellidae_Eulithidium_Eulithidium comptum,3
BHAK2033,Mollusca,Gastropoda,Trochida,Phasianellidae,Eulithidium,Eulithidium pulloides,Mollusca_Gastropoda_Trochida_Phasianellidae_Eulithidium_Eulithidium pulloides,1
BHAK-06755,Mollusca,Gastropoda,Trochida,Solariellidae,Solariella,,Mollusca_Gastropoda_Trochida_Solariellidae_Solariella_,1
BHAK0329,Mollusca,Gastropoda,Trochida,Tegulidae,Tegula,Tegula pulligo,Mollusca_Gastropoda_Trochida_Tegulidae_Tegula_Tegula pulligo,4
BHAK1593,Mollusca,Gastropoda,Trochida,Tegulidae,Tegula,,Mollusca_Gastropoda_Trochida_Tegulidae_Tegula_,2
BHAK-1984,Mollusca,Gastropoda,Trochida,Trochidae,Lirularia,Lirularia lirulata,Mollusca_Gastropoda_Trochida_Trochidae_Lirularia_Lirularia lirulata,2
BHAK-11642,Mollusca,Gastropoda,Trochida,Trochidae,Lirularia,,Mollusca_Gastropoda_Trochida_Trochidae_Lirularia_,3
BHAK0119,Mollusca,Gastropoda,Trochida,Trochidae,,,Mollusca_Gastropoda_Trochida_Trochidae__,3
BHAK1995,Mollusca,Gastropoda,Trochida,Turbinidae,Pomaulax,Pomaulax gibberosus,Mollusca_Gastropoda_Trochida_Turbinidae_Pomaulax_Pomaulax gibberosus,2
BHAK-11911,Mollusca,Gastropoda,Trochida,,,,Mollusca_Gastropoda_Trochida___,6
BHAK0355,Mollusca,Gastropoda,,Acmaeidae,Acmaea,Acmaea mitra,Mollusca_Gastropoda__Acmaeidae_Acmaea_Acmaea mitra,8
BHAK2077,Mollusca,Gastropoda,,Acmaeidae,,,Mollusca_Gastropoda__Acmaeidae__,3
BHAK0510,Mollusca,Gastropoda,,Cerithiidae,Bittium,,Mollusca_Gastropoda__Cerithiidae_Bittium_,3
BHAK-06753,Mollusca,Gastropoda,,Cerithiidae,Lirobittium,Lirobittium munitum,Mollusca_Gastropoda__Cerithiidae_Lirobittium_Lirobittium munitum,4
BHAK0229,Mollusca,Gastropoda,,Cerithiidae,Neostylidium,Neostylidium eschrichtii,Mollusca_Gastropoda__Cerithiidae_Neostylidium_Neostylidium eschrichtii,12
BHAK0413,Mollusca,Gastropoda,,Cerithiidae,,,Mollusca_Gastropoda__Cerithiidae__,2
BHAK-06497,Mollusca,Gastropoda,,Cerithiopsidae,Cerithiopsis,,Mollusca_Gastropoda__Cerithiopsidae_Cerithiopsis_,5
BHAK0557,Mollusca,Gastropoda,,Epitoniidae,Epitonium,,Mollusca_Gastropoda__Epitoniidae_Epitonium_,1
BHAK-07131,Mollusca,Gastropoda,,Epitoniidae,Opalia,Opalia wroblewskyi,Mollusca_Gastropoda__Epitoniidae_Opalia_Opalia wroblewskyi,1
BHAK0955,Mollusca,Gastropoda,,Hermaeidae,Hermaea,Hermaea oliviae,Mollusca_Gastropoda__Hermaeidae_Hermaea_Hermaea oliviae,1
BHAK1471,Mollusca,Gastropoda,,Lepetidae,Lepeta,,Mollusca_Gastropoda__Lepetidae_Lepeta_,2
BHAK3487,Mollusca,Gastropoda,,Limapontiidae,Placida,Placida dendritica,Mollusca_Gastropoda__Limapontiidae_Placida_Placida dendritica,1
BHAK0568,Mollusca,Gastropoda,,Lottiidae,Lottia,Lottia asmi,Mollusca_Gastropoda__Lottiidae_Lottia_Lottia asmi,3
BHAK0570,Mollusca,Gastropoda,,Lottiidae,Lottia,Lottia digitalis,Mollusca_Gastropoda__Lottiidae_Lottia_Lottia digitalis,6
BHAK0332,Mollusca,Gastropoda,,Lottiidae,Lottia,Lottia instabilis,Mollusca_Gastropoda__Lottiidae_Lottia_Lottia instabilis,3
BHAK3006,Mollusca,Gastropoda,,Lottiidae,Lottia,Lottia paradigitalis,Mollusca_Gastropoda__Lottiidae_Lottia_Lottia paradigitalis,10
BHAK3185,Mollusca,Gastropoda,,Lottiidae,Lottia,Lottia pelta,Mollusca_Gastropoda__Lottiidae_Lottia_Lottia pelta,6
BHAK843,Mollusca,Gastropoda,,Lottiidae,Lottia,Lottia persona,Mollusca_Gastropoda__Lottiidae_Lottia_Lottia persona,2
BHAK-0865,Mollusca,Gastropoda,,Lottiidae,Lottia,Lottia scutum,Mollusca_Gastropoda__Lottiidae_Lottia_Lottia scutum,1
BHAK0481,Mollusca,Gastropoda,,Lottiidae,Lottia,,Mollusca_Gastropoda__Lottiidae_Lottia_,30
BHAK-06763,Mollusca,Gastropoda,,Lottiidae,Niveotectura,Niveotectura funiculata,Mollusca_Gastropoda__Lottiidae_Niveotectura_Niveotectura funiculata,1
BHAK-06521,Mollusca,Gastropoda,,Lottiidae,Tectura,Tectura rosacea,Mollusca_Gastropoda__Lottiidae_Tectura_Tectura rosacea,2
BHAK-08871,Mollusca,Gastropoda,,Lottiidae,,,Mollusca_Gastropoda__Lottiidae__,8
BHAK-0192,Mollusca,Gastropoda,,Plakobranchidae,Elysia,Elysia hedgpethi,Mollusca_Gastropoda__Plakobranchidae_Elysia_Elysia hedgpethi,3
BHAK1858,Mollusca,Gastropoda,,Planaxidae,Planaxis,,Mollusca_Gastropoda__Planaxidae_Planaxis_,2
BHAK-11885,Mollusca,Gastropoda,,Pyramidellidae,Odostomia,,Mollusca_Gastropoda__Pyramidellidae_Odostomia_,15
BHAK-06730,Mollusca,Gastropoda,,Pyramidellidae,Turbonilla,,Mollusca_Gastropoda__Pyramidellidae_Turbonilla_,1
BHAK1574,Mollusca,Gastropoda,,,,,Mollusca_Gastropoda____,79
BHAK-3042,Mollusca,Polyplacophora,Chitonida,Ischnochitonidae,Lepidozona,Lepidozona interstincta,Mollusca_Polyplacophora_Chitonida_Ischnochitonidae_Lepidozona_Lepidozona interstincta,6
BHAK-3217,Mollusca,Polyplacophora,Chitonida,Ischnochitonidae,Lepidozona,Lepidozona mertensii,Mollusca_Polyplacophora_Chitonida_Ischnochitonidae_Lepidozona_Lepidozona mertensii,17
BHAK-3136,Mollusca,Polyplacophora,Chitonida,Ischnochitonidae,Lepidozona,Lepidozona radians,Mollusca_Polyplacophora_Chitonida_Ischnochitonidae_Lepidozona_Lepidozona radians,7
BHAK-3159,Mollusca,Polyplacophora,Chitonida,Ischnochitonidae,Lepidozona,Lepidozona willetti,Mollusca_Polyplacophora_Chitonida_Ischnochitonidae_Lepidozona_Lepidozona willetti,1
BHAK-3137,Mollusca,Polyplacophora,Chitonida,Ischnochitonidae,Lepidozona,,Mollusca_Polyplacophora_Chitonida_Ischnochitonidae_Lepidozona_,4
BHAK-3423,Mollusca,Polyplacophora,Chitonida,Lepidochitonidae,Cyanoplax,Cyanoplax dentiens,Mollusca_Polyplacophora_Chitonida_Lepidochitonidae_Cyanoplax_Cyanoplax dentiens,4
BHAK-3143,Mollusca,Polyplacophora,Chitonida,Lepidochitonidae,Cyanoplax,Cyanoplax fernaldi,Mollusca_Polyplacophora_Chitonida_Lepidochitonidae_Cyanoplax_Cyanoplax fernaldi,1
BHAK-11796,Mollusca,Polyplacophora,Chitonida,Lepidochitonidae,Cyanoplax,Cyanoplax sp.,Mollusca_Polyplacophora_Chitonida_Lepidochitonidae_Cyanoplax_Cyanoplax sp.,1
BHAK-3145,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Cryptochiton,Cryptochiton stelleri,Mollusca_Polyplacophora_Chitonida_Mopaliidae_Cryptochiton_Cryptochiton stelleri,2
BHAK-1962,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Dendrochiton,Dendrochiton flectens,Mollusca_Polyplacophora_Chitonida_Mopaliidae_Dendrochiton_Dendrochiton flectens,3
BHAK-0767,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Katharina,Katharina tunicata,Mollusca_Polyplacophora_Chitonida_Mopaliidae_Katharina_Katharina tunicata,3
BHAK-2688,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Mopalia,Mopalia ferreirai,Mollusca_Polyplacophora_Chitonida_Mopaliidae_Mopalia_Mopalia ferreirai,2
BHAK-1273,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Mopalia,Mopalia hindsii,Mollusca_Polyplacophora_Chitonida_Mopaliidae_Mopalia_Mopalia hindsii,4
BHAK-1274,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Mopalia,Mopalia imporcata,Mollusca_Polyplacophora_Chitonida_Mopaliidae_Mopalia_Mopalia imporcata,1
BHAK-0538,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Mopalia,Mopalia kennerleyi,Mollusca_Polyplacophora_Chitonida_Mopaliidae_Mopalia_Mopalia kennerleyi,2
BHAK-0771,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Mopalia,Mopalia lignosa,Mollusca_Polyplacophora_Chitonida_Mopaliidae_Mopalia_Mopalia lignosa,6
BHAK-06762,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Mopalia,Mopalia muscosa,Mollusca_Polyplacophora_Chitonida_Mopaliidae_Mopalia_Mopalia muscosa,1
BHAK-3442,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Mopalia,Mopalia sinuata,Mollusca_Polyplacophora_Chitonida_Mopaliidae_Mopalia_Mopalia sinuata,1
BHAK-0114,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Mopalia,Mopalia spectabilis,Mollusca_Polyplacophora_Chitonida_Mopaliidae_Mopalia_Mopalia spectabilis,1
BHAK-0735,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Mopalia,Mopalia swanii,Mollusca_Polyplacophora_Chitonida_Mopaliidae_Mopalia_Mopalia swanii,3
BHAK-09090,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Mopalia,,Mollusca_Polyplacophora_Chitonida_Mopaliidae_Mopalia_,5
BHAK-08944,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Placiphorella,Placiphorella rufa,Mollusca_Polyplacophora_Chitonida_Mopaliidae_Placiphorella_Placiphorella rufa,1
BHAK-0080,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Placiphorella,Placiphorella velata,Mollusca_Polyplacophora_Chitonida_Mopaliidae_Placiphorella_Placiphorella velata,2
BHAK-1488,Mollusca,Polyplacophora,Chitonida,Tonicellidae,Tonicella,Tonicella insignis,Mollusca_Polyplacophora_Chitonida_Tonicellidae_Tonicella_Tonicella insignis,5
BHAK-1492,Mollusca,Polyplacophora,Chitonida,Tonicellidae,Tonicella,Tonicella lineata,Mollusca_Polyplacophora_Chitonida_Tonicellidae_Tonicella_Tonicella lineata,10
BHAK-2021,Mollusca,Polyplacophora,Chitonida,Tonicellidae,Tonicella,Tonicella undocaerulea,Mollusca_Polyplacophora_Chitonida_Tonicellidae_Tonicella_Tonicella undocaerulea,5
BHAK-08834,Mollusca,Polyplacophora,Chitonida,Tonicellidae,Tonicella,,Mollusca_Polyplacophora_Chitonida_Tonicellidae_Tonicella_,7
BHAK-06470,Mollusca,Polyplacophora,Lepidopleurida,Leptochitonidae,Leptochiton,Leptochiton rugatus,Mollusca_Polyplacophora_Lepidopleurida_Leptochitonidae_Leptochiton_Leptochiton rugatus,4
BHAK-08940,Mollusca,Polyplacophora,,,,,Mollusca_Polyplacophora____,36
BHAK-06708,Mollusca,Scaphopoda,Gadilida,Pulsellidae,Pulsellum,Pulsellum salishorum,Mollusca_Scaphopoda_Gadilida_Pulsellidae_Pulsellum_Pulsellum salishorum,2
BHAK-0431,Mollusca,,,,,,Mollusca_____,2
BHAK-3144,Nematoda,,,,,,Nematoda_____,12
BHAK-0518,Nemertea,Hoplonemertea,Monostilifera,Amphiporidae,Amphiporus,Amphiporus formidabilis,Nemertea_Hoplonemertea_Monostilifera_Amphiporidae_Amphiporus_Amphiporus formidabilis,8
BHAK-1940,Nemertea,Hoplonemertea,Monostilifera,Amphiporidae,Amphiporus,,Nemertea_Hoplonemertea_Monostilifera_Amphiporidae_Amphiporus_,4
BHAK-1473,Nemertea,Hoplonemertea,Monostilifera,Amphiporidae,Zygonemertes,,Nemertea_Hoplonemertea_Monostilifera_Amphiporidae_Zygonemertes_,1
BHAK-2583,Nemertea,Hoplonemertea,Monostilifera,Cratenemertidae,Nipponnemertes,Nipponnemertes bimaculata,Nemertea_Hoplonemertea_Monostilifera_Cratenemertidae_Nipponnemertes_Nipponnemertes bimaculata,3
BHAK-3215,Nemertea,Hoplonemertea,Monostilifera,Emplectonematidae,Emplectonema,Emplectonema buergeri,Nemertea_Hoplonemertea_Monostilifera_Emplectonematidae_Emplectonema_Emplectonema buergeri,1
BHAK-0485,Nemertea,Hoplonemertea,Monostilifera,Emplectonematidae,Emplectonema,,Nemertea_Hoplonemertea_Monostilifera_Emplectonematidae_Emplectonema_,2
BHAK-0084,Nemertea,Hoplonemertea,Monostilifera,Emplectonematidae,Paranemertes,Paranemertes peregrina,Nemertea_Hoplonemertea_Monostilifera_Emplectonematidae_Paranemertes_Paranemertes peregrina,6
BHAK-3635,Nemertea,Hoplonemertea,Monostilifera,Oerstediidae,Antarctonemertes,Antarctonemertes phyllospadicola,Nemertea_Hoplonemertea_Monostilifera_Oerstediidae_Antarctonemertes_Antarctonemertes phyllospadicola,1
BHAK-3422,Nemertea,Hoplonemertea,Monostilifera,Tetrastemmatidae,Tetrastemma,,Nemertea_Hoplonemertea_Monostilifera_Tetrastemmatidae_Tetrastemma_,4
BHAK-2192,Nemertea,Hoplonemertea,Monostilifera,,Quasitetrastemma,Quasitetrastemma nigrifrons,Nemertea_Hoplonemertea_Monostilifera__Quasitetrastemma_Quasitetrastemma nigrifrons,2
BHAK-0618,Nemertea,Hoplonemertea,Monostilifera,,,,Nemertea_Hoplonemertea_Monostilifera___,1
BHAK-0389,Nemertea,Palaeonemertea,,Cephalothricidae,Cephalothrix,,Nemertea_Palaeonemertea__Cephalothricidae_Cephalothrix_,1
BHAK-1317,Nemertea,Palaeonemertea,,Tubulanidae,Tubulanus,Tubulanus ruber,Nemertea_Palaeonemertea__Tubulanidae_Tubulanus_Tubulanus ruber,4
BHAK-0110,Nemertea,Palaeonemertea,,Tubulanidae,Tubulanus,Tubulanus sexlineatus,Nemertea_Palaeonemertea__Tubulanidae_Tubulanus_Tubulanus sexlineatus,2
BHAK-3555,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,Cerebratulus albifrons,Nemertea_Pilidiophora_Heteronemertea_Lineidae_Cerebratulus_Cerebratulus albifrons,1
BHAK-1937,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Cerebratulus,,Nemertea_Pilidiophora_Heteronemertea_Lineidae_Cerebratulus_,15
BHAK-2615,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Maculaura,Maculaura magna,Nemertea_Pilidiophora_Heteronemertea_Lineidae_Maculaura_Maculaura magna,2
BHAK-0555,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Maculaura,,Nemertea_Pilidiophora_Heteronemertea_Lineidae_Maculaura_,3
BHAK-0506,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Micrura,Micrura verrilli,Nemertea_Pilidiophora_Heteronemertea_Lineidae_Micrura_Micrura verrilli,2
BHAK-3552,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Micrura,Micrura wilsoni,Nemertea_Pilidiophora_Heteronemertea_Lineidae_Micrura_Micrura wilsoni,4
BHAK-2823,Nemertea,Pilidiophora,Heteronemertea,Lineidae,,,Nemertea_Pilidiophora_Heteronemertea_Lineidae__,1
BHAK-0402,Nemertea,,,,,,Nemertea_____,43
BHAK-06913,Ochrophyta,Phaeophyceae,Dictyotales,Dictyotaceae,Licmophora,,Ochrophyta_Phaeophyceae_Dictyotales_Dictyotaceae_Licmophora_,2
BHAK-2422,Phoronida,Phoronida_class_incertae_sedis,Phoronida_order_incertae_sedis,Phoronidae,Phoronis,Phoronis ovalis,Phoronida_Phoronida_class_incertae_sedis_Phoronida_order_incertae_sedis_Phoronidae_Phoronis_Phoronis ovalis,3
BHAK-0337,Phoronida,Phoronida_class_incertae_sedis,Phoronida_order_incertae_sedis,Phoronidae,Phoronis,,Phoronida_Phoronida_class_incertae_sedis_Phoronida_order_incertae_sedis_Phoronidae_Phoronis_,1
BHAK-0149,Phoronida,Phoronida_class_incertae_sedis,Phoronida_order_incertae_sedis,Phoronidae,Phoronopsis,Phoronopsis harmeri,Phoronida_Phoronida_class_incertae_sedis_Phoronida_order_incertae_sedis_Phoronidae_Phoronopsis_Phoronopsis harmeri,7
BHAK-0111,Phoronida,,,,,,Phoronida_____,18
BHAK-1241,Platyhelminthes,Cestoda,Gyrocotylidea,Gyrocotylidae,Gyrocotyle,,Platyhelminthes_Cestoda_Gyrocotylidea_Gyrocotylidae_Gyrocotyle_,1
BHAK-1822,Platyhelminthes,Rhabditophora,Polycladida,Callioplanidae,Kaburakia,Kaburakia excelsa,Platyhelminthes_Rhabditophora_Polycladida_Callioplanidae_Kaburakia_Kaburakia excelsa,2
BHAK-2190,Platyhelminthes,Rhabditophora,Polycladida,Euryleptidae,,,Platyhelminthes_Rhabditophora_Polycladida_Euryleptidae__,1
BHAK-0411,Platyhelminthes,Rhabditophora,Polycladida,Notoplanidae,Notocomplana,Notocomplana sanguinea,Platyhelminthes_Rhabditophora_Polycladida_Notoplanidae_Notocomplana_Notocomplana sanguinea,2
BHAK-0742,Platyhelminthes,Rhabditophora,Polycladida,Notoplanidae,Notoplana,,Platyhelminthes_Rhabditophora_Polycladida_Notoplanidae_Notoplana_,14
BHAK-0198,Platyhelminthes,Rhabditophora,Polycladida,,,,Platyhelminthes_Rhabditophora_Polycladida___,21
BHAK-05819,Platyhelminthes,Rhabditophora,Prolecithophora,Plagiostomidae,Vorticeros,Vorticeros praedatorium,Platyhelminthes_Rhabditophora_Prolecithophora_Plagiostomidae_Vorticeros_Vorticeros praedatorium,2
BHAK-06902,Platyhelminthes,Rhabditophora,Rhabdocoela,Umagillidae,Anoplodium,Anoplodium hymanae,Platyhelminthes_Rhabditophora_Rhabdocoela_Umagillidae_Anoplodium_Anoplodium hymanae,1
BHAK-05833,Platyhelminthes,Rhabditophora,Rhabdocoela,,,,Platyhelminthes_Rhabditophora_Rhabdocoela___,1
BHAK-05832,Platyhelminthes,,,,,,Platyhelminthes_____,11
TAT014,Porifera,Calcarea,Leucosolenida,Amphoriscidae,Leucilla,,Porifera_Calcarea_Leucosolenida_Amphoriscidae_Leucilla_,2
BHAK-03048,Porifera,Calcarea,Leucosolenida,Grantiidae,Leucandra,,Porifera_Calcarea_Leucosolenida_Grantiidae_Leucandra_,4
BHAK-02385,Porifera,Calcarea,Leucosolenida,Leucosoleniidae,Leucosolenia,,Porifera_Calcarea_Leucosolenida_Leucosoleniidae_Leucosolenia_,12
BHAK-03031,Porifera,Calcarea,Leucosolenida,Sycettidae,Sycon,,Porifera_Calcarea_Leucosolenida_Sycettidae_Sycon_,2
BHAK-03028,Porifera,Calcarea,,,,,Porifera_Calcarea____,2
BHAK-03036,Porifera,Demospongiae,Clionaida,Clionaidae,Cliona,,Porifera_Demospongiae_Clionaida_Clionaidae_Cliona_,3
BHAK-02364,Porifera,Demospongiae,Haplosclerida,Chalinidae,Adocia,,Porifera_Demospongiae_Haplosclerida_Chalinidae_Adocia_,1
TAT007,Porifera,Demospongiae,Haplosclerida,Chalinidae,Haliclona,Haliclona cinerea,Porifera_Demospongiae_Haplosclerida_Chalinidae_Haliclona_Haliclona cinerea,2
BHAK-01405,Porifera,Demospongiae,Haplosclerida,Chalinidae,Haliclona,,Porifera_Demospongiae_Haplosclerida_Chalinidae_Haliclona_,2
BHAK-02970,Porifera,Demospongiae,Haplosclerida,Chalinidae,,,Porifera_Demospongiae_Haplosclerida_Chalinidae__,1
BHAK-00181,Porifera,Demospongiae,Poecilosclerida,Acarnidae,Acarnus,Acarnus erithacus,Porifera_Demospongiae_Poecilosclerida_Acarnidae_Acarnus_Acarnus erithacus,1
BHAK-08809,Porifera,Demospongiae,Poecilosclerida,Esperiopsidae,Semisuberites,Semisuberites cribrosa,Porifera_Demospongiae_Poecilosclerida_Esperiopsidae_Semisuberites_Semisuberites cribrosa,1
TAT003,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,Clathria pennata,Porifera_Demospongiae_Poecilosclerida_Microcionidae_Clathria_Clathria pennata,3
BHAK-03454,Porifera,Demospongiae,Poecilosclerida,Microcionidae,,,Porifera_Demospongiae_Poecilosclerida_Microcionidae__,2
BHAK-03222,Porifera,Demospongiae,Poecilosclerida,Mycalidae,Mycale,,Porifera_Demospongiae_Poecilosclerida_Mycalidae_Mycale_,2
BHAK-03223,Porifera,Demospongiae,Poecilosclerida,Mycalidae,,,Porifera_Demospongiae_Poecilosclerida_Mycalidae__,1
BHAK-02606,Porifera,Demospongiae,Poecilosclerida,,,,Porifera_Demospongiae_Poecilosclerida___,1
TAT008,Porifera,Demospongiae,Suberitida,Halichondriidae,Halichondria,Halichondria bowerbanki,Porifera_Demospongiae_Suberitida_Halichondriidae_Halichondria_Halichondria bowerbanki,1
TAT006,Porifera,Demospongiae,Suberitida,Halichondriidae,Halichondria,Halichondria panicea,Porifera_Demospongiae_Suberitida_Halichondriidae_Halichondria_Halichondria panicea,4
BHAK-00536,Porifera,Demospongiae,Suberitida,Halichondriidae,Halichondria,,Porifera_Demospongiae_Suberitida_Halichondriidae_Halichondria_,3
BHAK-02601,Porifera,Demospongiae,Suberitida,Suberitidae,Suberites,Suberites latus,Porifera_Demospongiae_Suberitida_Suberitidae_Suberites_Suberites latus,5
BHAK-08850,Porifera,Demospongiae,Suberitida,Suberitidae,Suberites,,Porifera_Demospongiae_Suberitida_Suberitidae_Suberites_,3
BHAK-03212,Porifera,Demospongiae,Tethyida,Tethyidae,Tethya,,Porifera_Demospongiae_Tethyida_Tethyidae_Tethya_,1
TAT001,Porifera,Demospongiae,Tetractinellida,Tetillidae,Craniella,,Porifera_Demospongiae_Tetractinellida_Tetillidae_Craniella_,2
BHAK-09187,Porifera,Demospongiae,,,,,Porifera_Demospongiae____,1
